16,10.1007/s00449-024-03081-6,D-glucaric acid,11.69 ± 0.73 g/L (Shake Flask)<br>15.71 ± 0.80 g/L (Airlift Fermenter),Sodium hydroxide pretreated switchgrass (SHPSG),50 g/L,23.38%,"CBP medium: 1 g/L peptone, 1 g/L yeast extract, 10% Mandels nutrient salt solution, 0.1% trace element solution, 5% citrate buffer, 0.1 g/L Tween 80",7 days,Batch (Shake Flask)<br>Airlift,Trichoderma reesei C10 and Saccharomyces cerevisiae LGA-1C3S2,Trichoderma reesei C10 and Saccharomyces cerevisiae LGA-1C3S2,NA,Cellobiohydrolase II overexpressed in T. reesei C10,Cellodextrin transport system from Neurospora crassa,NA,Yes,NA,50 mL (Shake Flask)<br>7 L (Airlift Fermenter),Shake flask<br>Airlift fermenter,Sufficient<br>Sufficient,Sufficient,4.8 ± 0.2,30 °C,No
17,------------------------------,---------------------,-----------------------,---------------,-----------------------------,---------,-------------------------------------------------------------------------------------------------,-------,------------------------------,---------------------------,---------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,--------------------,-------------------,----,-------------,----------------------
17,10.1007/s12010-016-2069-9,Single Cell Protein,44.60%,Glucose,50 g/L,44.60%,"0.3 g/L ammonium sulfate, 0.15 g/L iron sulfate, 1 g/L glycine, 50 g/L glucose",70 h,Batch submerged culture,Saccharomyces cerevisiae PTCC5269,NA,NA,NA,NA,NA,NA,NA,100 mL,Shake flask,Limited,Sufficient,6,35°C,No
18,----------------------------,------------,------------------------,---------------,------------------------------,---------------------------,----------------,-----------,------------------------------,-------------,---------------------------,----------------------,----------------------------,------------------------------------------,----------,------------------------,------------------,----------------,----------------,--------------------,-------------------,-----,-------------,----------------------
18,10.1093/jimb/kuab050,Mevalonate,13.3 ±0.5 g/l,Glucose,"20 g/l initial, fed 1.8 g/h",0.05-0.19 g/g glucose,SC-dropout,160 h,Fed-batch,JCY87,Saccharomyces cerevisiae CEN.PK2-1C,"ADH1, GPD1, ERG9*",CAB1,"Ef-mvaE, Ef-mvaS, Se-acsL641P",pMET3,Yes,Yes,2 L,Fed-batch,Sufficient,Sufficient,5,30°C,No
18,,,,,,,,,,,,,,,,,,,,,,,,
19,---------------------------,---------,-----------------------,----------------------------------,-----------------------------,-------,-------,------,-------------------------------------------------,--------------------------------,---------------,-------------------,-------------------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,---------------------,------------------,-----,------------,---------------------
19,10.1007/s00449-015-1411-x,Ethanol,13.4 g/L,Gracilaria verrucosa hydrolysate,39.6 g/L,0.34,YPD,96 h,"Separate hydrolysis and fermentation (SHF), semi-anaerobic",Saccharomyces cerevisiae KCCM 1129,NA,NA,NA,NA,NA,NA,NA,100 mL,Shake flask,Sufficient,Semi-anaerobic,5,30°C,NA
19,10.1007/s00449-015-1411-x,Ethanol,18.3 g/L,Gracilaria verrucosa hydrolysate,39.6 g/L,0.46,YPHG,96 h,"Separate hydrolysis and fermentation (SHF), semi-anaerobic",Saccharomyces cerevisiae KCCM 1129,NA,NA,"GAL1, GAL2, GAL5, GAL7, GAL10, GAL3",NA,NA,NA,NA,100 mL,Shake flask,Sufficient,Semi-anaerobic,5,30°C,NA
20,---------------------,---------,-----------------------,---------------,-----------------------------,----------,---------------------------------------------------------------------------------------------,------,------------------------------,----------------------,----------------,-------------------,-----------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,--------------------,-------------------,-----,-------------,----------------------
20,10.1002/yea.2902,Pyruvate,0.82 ± 0.08 g/l,Glucose,60 g/l,0.022 mol/mol,"Fermentation medium (60 g/l glucose, 7 g/l NH4Cl, 5 g/l KH2PO4, 0.8 g/l MgSO4, pH 5.0)",96 h,Batch,FMME-002,NA,NA,NA,NA,NA,NA,NA,50 ml,Shake flask,Limited,Sufficient,5,30°C,N
20,10.1002/yea.2902,Pyruvate,8.21 ± 0.30 g/l,Glucose,60 g/l,0.335 mol/mol,"Fermentation medium (60 g/l glucose, 7 g/l NH4Cl, 5 g/l KH2PO4, 0.8 g/l MgSO4, pH 5.0)",96 h,Batch,FMME-002 ΔTHI2,FMME-002,THI2,NA,NA,NA,Yes,NA,50 ml,Shake flask,Limited,Sufficient,5,30°C,N
21,------------------------,-------------------------,--------------------------,---------------,------------------------------,------------------------------------------------------------,------------,--------------------,------------------------------,----------------------,------------------------,-------------------,----------------------------,--------------------------------,----------,------------------------,-----------------,----------------,--------------------------,--------------------,-------------------,-----,-------------,----------------------
21,10.1111/1751-7915.12488,Ethanol reduction,0.9% and 1.6% less ethanol,Grape must,>240 g/L C01,0.9% and 1.6% reduction in ethanol,Grape must,NA,NA,M. pulcherrima,NA,NA,NA,NA,NA,NA,NA,200 L,Batch fermenters,NA,NA,NA,NA,No
21,10.1111/1751-7915.12488,Ethanol reduction,0.7% less ethanol,Grape must,>240 g/L C01,0.7% reduction in ethanol,Grape must,NA,NA,S. bacillaris,NA,NA,NA,NA,NA,NA,NA,200 L,Batch fermenters,NA,NA,NA,NA,No
21,10.1111/1751-7915.12488,Ethanol reduction,1.3% reduction,Grape must,>240 g/L C01,1.3% reduction in ethanol,Grape must,>200 generations,NA,Evolved S. cerevisiae,S. cerevisiae,NA,NA,NA,NA,NA,NA,NA,Shake flask/Batch,NA,NA,NA,NA,Yes
21,10.1111/1751-7915.12488,Glycerol production,41% increase,Grape must,>240 g/L C01,41% increase in glycerol,Grape must,>200 generations,NA,Evolved S. cerevisiae,S. cerevisiae,NA,NA,NA,NA,NA,NA,NA,Shake flask/Batch,NA,NA,NA,NA,Yes
21,10.1111/1751-7915.12488,Ethanol reduction,1.3% reduction,Grape must,>240 g/L C01,1.3% reduction in ethanol,Grape must,>300 generations,NA,Evolved S. cerevisiae,S. cerevisiae,ALD6 deleted,BDH1 overexpressed,NA,NA,Yes,NA,NA,Shake flask/Batch,NA,NA,NA,NA,Yes
21,10.1111/1751-7915.12488,Ethanol reduction,From 15.6% to 13.2% and 12%,"Chardonnay, Cabernet Sauvignon",NA,Reduced ethanol from 15.6% to 13.2% and 12%,Wine must,NA,NA,GM S. cerevisiae,S. cerevisiae,NA,GPD1 integrated,NA,NA,Yes,NA,NA,Batch (controlled conditions),NA,NA,NA,NA,No
21,10.1111/1751-7915.12488,Raspberry ketone,NA,NA,NA,NA,NA,NA,NA,AWRI1631,NA,NA,NA,"RtPAL, AtC4H, Pc4CL2, RpBAS",NA,Yes,Yes,NA,NA,NA,NA,NA,NA,No
22,-----------------------------------------------------,---------,-----------------------,---------------,-----------------------------,---------------------,--------------,----------,------------------------------,------------------------------,---------------,-------------------,---------------------------,---------------------,----------,------------------------,-----------------,----------------,----------------,--------------------,-------------------,-----,-------------,----------------------
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,NA,Glucose,20 g/L,0.45,Rich SDD + D,96,Batch,CEN.PK113-5D_p426GPD-XR,CEN.PK113-5D,NA,NA,CtXR,GPD,No,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,NA,Glucose,20 g/L,0.93,YP+D,96,Batch,CEN.PK113-5D_p426GPD-XR,CEN.PK113-5D,NA,NA,CtXR,GPD,No,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,NA,Glucose,20 g/L,1,YP+D,96,Fed-batch,CEN.PK113-5D_p426GPD-XR,CEN.PK113-5D,NA,NA,CtXR,GPD,No,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,NA,Glucose,20 g/L,0.25,Rich SDD + D,96,Batch,CEN.PK113-5D_p426GPD-XRDM,CEN.PK113-5D,NA,NA,CtXRDM,GPD,No,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,NA,Glucose,20 g/L,0.44,YP+D,96,Batch,CEN.PK113-5D_p426GPD-XRDM,CEN.PK113-5D,NA,NA,CtXRDM,GPD,No,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,NA,NA,NA,NA,NA,NA,NA,CEN.PK113-7D_p427TEF-XR,CEN.PK113-7D,NA,NA,CtXR,TEF,No,No,300 mL,Shake flask,NA,NA,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,NA,Glucose,20 g/L,0.33,YP+D,120,Fed-batch,CEN.PK113-5D_GPDp-XR,CEN.PK113-5D,NA,NA,CtXR,GPD,No,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,NA,Glucose/Ethanol,"20 g/L Glucose, 10 g/L Ethanol",0.75,YP+D / YP+E,120,Fed-batch,CEN.PK113-5D_GPDp-XR,CEN.PK113-5D,NA,NA,CtXR,GPD,No,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,1.14 g/L/h,Ethanol,10 g/L,1.14,YP+E,120,Fed-batch,CEN.PK113-5D_GPDp-XR,CEN.PK113-5D,NA,NA,CtXR,GPD,No,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,0.68 g/g,Ethanol,10 g/L,0.68,YP+E,72,Fed-batch,CEN.PK113-7D_ADH2p-XR,CEN.PK113-7D,NA,NA,CtXR,ADH2,Yes,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,http://dx.doi.org/10.1016/j.biortech.2015.09.046,Xylitol,0.32 g/g,Glucose,20 g/L,0.32,YP+D,72,Batch,BY4741_∆PDC1::XR,BY4741,PDC1,NA,CtXR,PDC1,Yes,No,300 mL,Shake flask,Sufficient,Semi-aerobic,6.5,30°C,No
22,article doi,product,product concentration,Carbon source,Carbon source concentration,yield,media,time,mode of bioreactor operation,strain name,parent strain,knocked out genes,overexpressed native genes,heterologous genes,Promotor,genome integration Y/N,codon optimized,culture volume,culture vessel,nitrogen condition,oxygen condition,pH,temperature,Direct evolution Y/N
23,--------------------------,---------,------------------------------,---------------,-----------------------------,---------------------,--------------,--------,------------------------------,------------------,---------------,-------------------,----------------------------,--------------------,----------,-----------------------,-----------------,----------------,----------------,--------------------,-------------------,------,-------------,----------------------
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,SC medium,24 h,Shake flask,MH1000,NA,NA,NA,NA,NA,NA,NA,300 mL,Shake flask,Sufficient,Aerobic,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,NA,NA,YPD,Overnight,NA,HR4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,NA,NA,YPD,Overnight,NA,V3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,NA,NA,YPD,Overnight,NA,YI13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,NA,NA,YPD,Overnight,NA,YI30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No
23,10.1007/s12223-017-0546-3,Ethanol,0.36 ±0.0036 g/L per h,Glucose,20% w/v; 200 g/L,0.36 ±0.0036 g/L/h,MNS medium,14 days,Serum bottle with limited oxygen,HR4/YI30#3,"HR4, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,0.35 ±0.0058 g/L per h,Glucose,20% w/v; 200 g/L,0.35 ±0.0058 g/L/h,MNS medium,14 days,Serum bottle with limited oxygen,YI30,NA,NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,HR4/YI30#1,"HR4, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,HR4/YI30#2,"HR4, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,HR4/YI30#4,"HR4, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Aerobic,3.5,NA,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,HR4/YI30#6,"HR4, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Aerobic,3.5,NA,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,V3/YI30#6,"V3, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Aerobic,3.5,45°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,V3/YI30#1,"V3, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Aerobic,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,V3/YI30#2,"V3, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Aerobic,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,V3/YI30#3,"V3, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Aerobic,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,V3/YI30#4,"V3, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Aerobic,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,V3/YI30#6,"V3, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Aerobic,3.5,45°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,YI13/YI30#1,"YI13, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,YI13/YI30#2,"YI13, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,YI13/YI30#3,"YI13, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,YI13/YI30#4,"YI13, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,YI13/YI30#5,"YI13, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,10.1007/s12223-017-0546-3,Ethanol,NA,Glucose,20% w/v; 200 g/L,NA,MNS medium,14 days,Serum bottle,YI13/YI30#6,"YI13, YI30",NA,NA,NA,NA,NA,NA,100 mL,Serum bottle,Sufficient,Oxygen-limited,3.5,30°C,No
23,,,,,,,,,,,,,,,,,,,,,,,,
24,-------------------,---------,------------------------------,-------------------,-------------------------------------,-------------,----------------------------------,-------------,------------------------------,--------------------------------,-----------------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,---------------------,----------------,---------------------,-------------------,-----,-------------------,----------------------
24,10.1002/bab.1175,Ethanol,65.81,Sugarcane molasses,155,0.44,22 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,106.82,Sugarcane molasses,257,0.45,35 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,60.01,Sugarcane molasses,155,0.41,22 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,91.3,Sugarcane molasses,257,0.44,35 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,55.67,Sugarcane molasses,155,0.39,22 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,90.57,Sugarcane molasses,257,0.44,35 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,54.1,Sugarcane molasses,155,0.38,22 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,88.67,Sugarcane molasses,257,0.43,35 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,51.97,Sugarcane molasses,155,0.37,22 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,83.47,Sugarcane molasses,257,0.42,35 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,50.97,Sugarcane molasses,155,0.37,22 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
24,10.1002/bab.1175,Ethanol,74.47,Sugarcane molasses,257,0.41,35 °Bx molasses with 8 g/L urea,180,Continuous,Saccharomyces cerevisiae AS 2.1190,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,2955,Chemostat,Sufficient,Sufficient,3.5,30,NA
25,-------------------------------------,---------,------------------------------,----------------,-------------------------------------,-----------------------------,-------,--------------,------------------------------,-------------,---------------,-------------------,----------------------------,---------------------,----------,------------------------,-----------------,----------------------,----------------,---------------------,------------------,-----,-------------------,----------------------
